file,variable,value
pdml-1-000008pkts,xml.strict_precompress_exi.bz2,5560
pdml-1-000008pkts,xml.strict_precompress_exi.zip,5629
pdml-1-000008pkts,xml.strict_compress_exi,5614
pdml-1-000008pkts,xml.strict_compress_exi.gz,5675
pdml-1-000008pkts,xml.strict_compress_exi.bz2,6117
pdml-1-000008pkts,xml.strict_compress_exi.zip,5838
pdml-1-000009pkts,xml,88155
pdml-1-000009pkts,xml.gz,7261
pdml-1-000009pkts,xml.bz2,5940
pdml-1-000009pkts,xml.zip,7414
pdml-1-000009pkts,xml.bitpacked_exi,23767
pdml-1-000009pkts,xml.bitpacked_exi.gz,14983
pdml-1-000009pkts,xml.bitpacked_exi.bz2,15574
pdml-1-000009pkts,xml.bitpacked_exi.zip,15145
pdml-1-000009pkts,xml.bytealigned_exi,28127
pdml-1-000009pkts,xml.bytealigned_exi.gz,7014
pdml-1-000009pkts,xml.bytealigned_exi.bz2,6876
pdml-1-000009pkts,xml.bytealigned_exi.zip,7155
pdml-1-000009pkts,xml.precompress_exi,27807
pdml-1-000009pkts,xml.precompress_exi.gz,6073
pdml-1-000009pkts,xml.precompress_exi.bz2,6210
pdml-1-000009pkts,xml.precompress_exi.zip,6251
pdml-1-000009pkts,xml.compress_exi,6250
pdml-1-000009pkts,xml.compress_exi.gz,6304
pdml-1-000009pkts,xml.compress_exi.bz2,6760
pdml-1-000009pkts,xml.compress_exi.zip,6460
pdml-1-000009pkts,xml.schema_bitpacked_exi,22034
pdml-1-000009pkts,xml.schema_bitpacked_exi.gz,13885
pdml-1-000009pkts,xml.schema_bitpacked_exi.bz2,14309
pdml-1-000009pkts,xml.schema_bitpacked_exi.zip,14054
pdml-1-000009pkts,xml.schema_bytealigned_exi,27118
pdml-1-000009pkts,xml.schema_bytealigned_exi.gz,6643
pdml-1-000009pkts,xml.schema_bytealigned_exi.bz2,6386
pdml-1-000009pkts,xml.schema_bytealigned_exi.zip,6810
pdml-1-000009pkts,xml.schema_precompress_exi,27144
pdml-1-000009pkts,xml.schema_precompress_exi.gz,5752
pdml-1-000009pkts,xml.schema_precompress_exi.bz2,5881
pdml-1-000009pkts,xml.schema_precompress_exi.zip,5928
pdml-1-000009pkts,xml.schema_compress_exi,5907
pdml-1-000009pkts,xml.schema_compress_exi.gz,5968
pdml-1-000009pkts,xml.schema_compress_exi.bz2,6408
pdml-1-000009pkts,xml.schema_compress_exi.zip,6131
pdml-1-000009pkts,xml.strict_bitpacked_exi,21833
pdml-1-000009pkts,xml.strict_bitpacked_exi.gz,13528
pdml-1-000009pkts,xml.strict_bitpacked_exi.bz2,13941
pdml-1-000009pkts,xml.strict_bitpacked_exi.zip,13697
pdml-1-000009pkts,xml.strict_bytealigned_exi,27023
pdml-1-000009pkts,xml.strict_bytealigned_exi.gz,6633
pdml-1-000009pkts,xml.strict_bytealigned_exi.bz2,6376
pdml-1-000009pkts,xml.strict_bytealigned_exi.zip,6798
pdml-1-000009pkts,xml.strict_precompress_exi,27049
pdml-1-000009pkts,xml.strict_precompress_exi.gz,5752
pdml-1-000009pkts,xml.strict_precompress_exi.bz2,5863
pdml-1-000009pkts,xml.strict_precompress_exi.zip,5927
pdml-1-000009pkts,xml.strict_compress_exi,5908
pdml-1-000009pkts,xml.strict_compress_exi.gz,5969
pdml-1-000009pkts,xml.strict_compress_exi.bz2,6418
pdml-1-000009pkts,xml.strict_compress_exi.zip,6132
pdml-1-000010pkts,xml,96771
pdml-1-000010pkts,xml.gz,7547
pdml-1-000010pkts,xml.bz2,6108
pdml-1-000010pkts,xml.zip,7700
pdml-1-000010pkts,xml.bitpacked_exi,25462
pdml-1-000010pkts,xml.bitpacked_exi.gz,15803
